15.5991 	WARNING 	Monitor specification not found. Creating a temporary one...
19.6971 	EXP 	Created instruct_text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruct_text_9', opacity=1.0, ori=0, pos=array([-0.25,  0.  ]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
19.7125 	EXP 	Created instruct_text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruct_text_10', opacity=1.0, ori=0, pos=array([-0.35, -0.4 ]), rgb=array([255., 255., 255.]), text='Press spacebar to continue', units='height', win=Window(...), wrapWidth=1)
19.7136 	WARNING 	Requested image 'TutorialArrow' not found but similar filename 'TutorialArrow.png' exists. This will be used instead but changing the filename is advised.
19.7183 	EXP 	Created TutArrowTop_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='TutorialArrow', interpolate=True, mask=None, maskParams=None, name='TutArrowTop_2', opacity=1.0, ori=0.0, pos=array([0.15, 0.28]), size=array([0.1, 0.1]), texRes=128, units='height', win=Window(...))
19.7193 	WARNING 	Requested image 'TutorialArrow' not found but similar filename 'TutorialArrow.png' exists. This will be used instead but changing the filename is advised.
19.7232 	EXP 	Created TutArrowBottom_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='TutorialArrow', interpolate=True, mask=None, maskParams=None, name='TutArrowBottom_2', opacity=1.0, ori=0.0, pos=array([ 0.15, -0.28]), size=array([0.1, 0.1]), texRes=128, units='height', win=Window(...))
19.7714 	EXP 	Created Tutbackdrop_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='TutorialBackground2.png', interpolate=True, mask=None, maskParams=None, name='Tutbackdrop_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.5, 1. ]), texRes=128, units='height', win=Window(...))
19.8141 	EXP 	Created instruct_text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruct_text_11', opacity=1.0, ori=0, pos=array([-0.25,  0.25]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
19.8236 	EXP 	Created instruct_text_12 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruct_text_12', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='Press spacebar to continue', units='height', win=Window(...), wrapWidth=1)
19.8243 	WARNING 	Requested image 'TutorialArrow' not found but similar filename 'TutorialArrow.png' exists. This will be used instead but changing the filename is advised.
19.8269 	EXP 	Created TutArrowTop_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='TutorialArrow', interpolate=True, mask=None, maskParams=None, name='TutArrowTop_3', opacity=1.0, ori=0.0, pos=array([0.15, 0.  ]), size=array([0.1, 0.1]), texRes=128, units='height', win=Window(...))
19.8592 	EXP 	Created instruct_text_13 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruct_text_13', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
19.8804 	EXP 	Created instruct_text_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruct_text_14', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='Press spacebar, right, or left to continue', units='height', win=Window(...), wrapWidth=1)
19.8862 	EXP 	Created Red_Square = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([ 1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([ 1., -1., -1.]), lineWidth=1, name='Red_Square', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
19.8890 	EXP 	Created Blue_Square = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([-1.   ,  0.004,  1.   ]), fillColorSpace='rgb', fillRGB=array([-1.   ,  0.004,  1.   ]), interpolate=True, lineColor=array([-1.   ,  0.004,  1.   ]), lineColorSpace='rgb', lineRGB=array([-1.   ,  0.004,  1.   ]), lineWidth=1, name='Blue_Square', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
19.8984 	EXP 	Created sure = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='sure', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
19.9448 	EXP 	Created or_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='or_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='or', units='height', win=Window(...), wrapWidth=1)
19.9928 	EXP 	Created Option_One = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='White', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Option_One', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
20.0048 	EXP 	Created Option_Two = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='White', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Option_Two', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
20.0172 	EXP 	Created Risk_Text_Top = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='White', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Risk_Text_Top', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
20.0271 	EXP 	Created Risk_Text_Bottom = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='White', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Risk_Text_Bottom', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
20.0292 	EXP 	Created Ambiguity_Bar = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-9.0, fillColor=array([0.004, 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([0.004, 0.004, 0.004]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='Ambiguity_Bar', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
20.0614 	EXP 	Created endscreen_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='endscreen_text', opacity=1.0, ori=0, pos=array([0.  , 0.25]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
20.0664 	EXP 	Created finalscore_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='finalscore_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='score', units='height', win=Window(...), wrapWidth=1)
20.1491 	EXP 	instruct_text_1: autoDraw = True
20.1491 	EXP 	instruct_text_2: autoDraw = True
32.7155 	DATA 	Keypress: space
32.7230 	EXP 	instruct_text_1: autoDraw = False
32.7230 	EXP 	instruct_text_2: autoDraw = False
32.7230 	EXP 	tut_sure: pos = array([-0.5,  0. ])
32.7230 	EXP 	tut_sure: text = '5'
32.7230 	EXP 	instruct_text_3: autoDraw = True
32.7230 	EXP 	instruct_text_4: autoDraw = True
32.7230 	EXP 	tut_sure: autoDraw = True
40.1996 	DATA 	Keypress: space
40.2108 	EXP 	instruct_text_3: autoDraw = False
40.2108 	EXP 	instruct_text_4: autoDraw = False
40.2108 	EXP 	tut_sure: autoDraw = False
40.2108 	EXP 	Tutbackdrop: autoDraw = True
40.2108 	EXP 	instruct_text_5: autoDraw = True
40.2108 	EXP 	instruct_text_6: autoDraw = True
45.2150 	DATA 	Keypress: space
45.2265 	EXP 	Tutbackdrop: autoDraw = False
45.2265 	EXP 	instruct_text_5: autoDraw = False
45.2265 	EXP 	instruct_text_6: autoDraw = False
45.2265 	EXP 	Tutbackdrop_2: autoDraw = True
45.2265 	EXP 	instruct_text_7: autoDraw = True
45.2265 	EXP 	instruct_text_8: autoDraw = True
45.2265 	EXP 	TutArrowTop: autoDraw = True
45.2265 	EXP 	TutArrowBottom: autoDraw = True
52.1313 	DATA 	Keypress: space
52.1748 	EXP 	Tutbackdrop_2: autoDraw = False
52.1748 	EXP 	instruct_text_7: autoDraw = False
52.1748 	EXP 	instruct_text_8: autoDraw = False
52.1748 	EXP 	TutArrowTop: autoDraw = False
52.1748 	EXP 	TutArrowBottom: autoDraw = False
52.1748 	EXP 	Tutbackdrop_3: autoDraw = True
52.1748 	EXP 	instruct_text_9: autoDraw = True
52.1748 	EXP 	instruct_text_10: autoDraw = True
52.1748 	EXP 	TutArrowTop_2: autoDraw = True
52.1748 	EXP 	TutArrowBottom_2: autoDraw = True
56.6428 	DATA 	Keypress: space
56.6542 	EXP 	Tutbackdrop_3: autoDraw = False
56.6542 	EXP 	instruct_text_9: autoDraw = False
56.6542 	EXP 	instruct_text_10: autoDraw = False
56.6542 	EXP 	TutArrowTop_2: autoDraw = False
56.6542 	EXP 	TutArrowBottom_2: autoDraw = False
56.6542 	EXP 	Tutbackdrop_5: autoDraw = True
56.6542 	EXP 	instruct_text_11: autoDraw = True
56.6542 	EXP 	instruct_text_12: autoDraw = True
56.6542 	EXP 	TutArrowTop_3: autoDraw = True
63.9404 	DATA 	Keypress: space
63.9740 	EXP 	Tutbackdrop_5: autoDraw = False
63.9740 	EXP 	instruct_text_11: autoDraw = False
63.9740 	EXP 	instruct_text_12: autoDraw = False
63.9740 	EXP 	TutArrowTop_3: autoDraw = False
63.9740 	EXP 	instruct_text_13: autoDraw = True
63.9740 	EXP 	instruct_text_14: autoDraw = True
69.0111 	DATA 	Keypress: space
69.2492 	EXP 	Imported Tymula ConditionsModded.xlsx as conditions, 160 conditions, 12 params
69.2550 	EXP 	Created sequence: random, trialTypes=160, nReps=1, seed=None
69.2557 	EXP 	New trial (rep=0, index=0): OrderedDict([('Sure', 5), ('OptionOne', 5), ('OptionTwo', 0), ('Risk', 75), ('Risk2', 25), ('AmbiguityBarH', 0.0), ('Ambiguity', 0), ('SureXPos', -0.5), ('RiskXPos', 0.5), ('OptionOneXPos', 0.5), ('OptionTwoXPos', 0.5), ('RiskX', 0.5)])
69.3131 	EXP 	instruct_text_13: autoDraw = False
69.3131 	EXP 	instruct_text_14: autoDraw = False
69.3131 	EXP 	Red_Square: pos = array([0.5  , 0.165])
69.3131 	EXP 	Blue_Square: pos = array([ 0.5  , -0.165])
69.3131 	EXP 	sure: pos = array([-0.5,  0. ])
69.3131 	EXP 	sure: text = 5
69.3131 	EXP 	Option_One: pos = array([0.5, 0.4])
69.3131 	EXP 	Option_One: text = 5
69.3131 	EXP 	Option_Two: pos = array([ 0.5, -0.4])
69.3131 	EXP 	Option_Two: text = 0
69.3131 	EXP 	Risk_Text_Top: pos = array([0.5 , 0.28])
69.3131 	EXP 	Risk_Text_Top: text = 75
69.3131 	EXP 	Risk_Text_Bottom: pos = array([ 0.5 , -0.28])
69.3131 	EXP 	Risk_Text_Bottom: text = 25
69.3131 	EXP 	Ambiguity_Bar: pos = array([0.5, 0. ])
69.3131 	EXP 	Ambiguity_Bar: size = array([0.42, 0.  ])
69.3131 	EXP 	Red_Square: autoDraw = True
69.3131 	EXP 	Blue_Square: autoDraw = True
69.3131 	EXP 	sure: autoDraw = True
69.3131 	EXP 	or_text: autoDraw = True
69.3131 	EXP 	Option_One: autoDraw = True
69.3131 	EXP 	Option_Two: autoDraw = True
69.3131 	EXP 	Risk_Text_Top: autoDraw = True
69.3131 	EXP 	Risk_Text_Bottom: autoDraw = True
69.3131 	EXP 	Ambiguity_Bar: autoDraw = True
74.0936 	EXP 	New trial (rep=0, index=1): OrderedDict([('Sure', -20), ('OptionOne', -20), ('OptionTwo', 0), ('Risk', 25), ('Risk2', 75), ('AmbiguityBarH', 0.0), ('Ambiguity', 0), ('SureXPos', -0.5), ('RiskXPos', 0.5), ('OptionOneXPos', 0.5), ('OptionTwoXPos', 0.5), ('RiskX', 0.5)])
74.2670 	DATA 	Keypress: left
74.2746 	EXP 	Red_Square: autoDraw = False
74.2746 	EXP 	Blue_Square: autoDraw = False
74.2746 	EXP 	sure: autoDraw = False
74.2746 	EXP 	or_text: autoDraw = False
74.2746 	EXP 	Option_One: autoDraw = False
74.2746 	EXP 	Option_Two: autoDraw = False
74.2746 	EXP 	Risk_Text_Top: autoDraw = False
74.2746 	EXP 	Risk_Text_Bottom: autoDraw = False
74.2746 	EXP 	Ambiguity_Bar: autoDraw = False
74.2746 	EXP 	Red_Square: pos = array([0.5  , 0.165])
74.2746 	EXP 	Blue_Square: pos = array([ 0.5  , -0.165])
74.2746 	EXP 	sure: pos = array([-0.5,  0. ])
74.2746 	EXP 	sure: text = -20
74.2746 	EXP 	Option_One: pos = array([0.5, 0.4])
74.2746 	EXP 	Option_One: text = -20
74.2746 	EXP 	Option_Two: pos = array([ 0.5, -0.4])
74.2746 	EXP 	Option_Two: text = 0
74.2746 	EXP 	Risk_Text_Top: pos = array([0.5 , 0.28])
74.2746 	EXP 	Risk_Text_Top: text = 25
74.2746 	EXP 	Risk_Text_Bottom: pos = array([ 0.5 , -0.28])
74.2746 	EXP 	Risk_Text_Bottom: text = 75
74.2746 	EXP 	Ambiguity_Bar: pos = array([0.5, 0. ])
74.2746 	EXP 	Ambiguity_Bar: size = array([0.42, 0.  ])
74.2746 	EXP 	Red_Square: autoDraw = True
74.2746 	EXP 	Blue_Square: autoDraw = True
74.2746 	EXP 	sure: autoDraw = True
74.2746 	EXP 	or_text: autoDraw = True
74.2746 	EXP 	Option_One: autoDraw = True
74.2746 	EXP 	Option_Two: autoDraw = True
74.2746 	EXP 	Risk_Text_Top: autoDraw = True
74.2746 	EXP 	Risk_Text_Bottom: autoDraw = True
74.2746 	EXP 	Ambiguity_Bar: autoDraw = True
75.7880 	EXP 	New trial (rep=0, index=2): OrderedDict([('Sure', -8), ('OptionOne', -8), ('OptionTwo', 0), ('Risk', 50), ('Risk2', 50), ('AmbiguityBarH', 0.156), ('Ambiguity', 24), ('SureXPos', 0.5), ('RiskXPos', -0.5), ('OptionOneXPos', -0.5), ('OptionTwoXPos', -0.5), ('RiskX', -0.5)])
75.8959 	DATA 	Keypress: right
75.9034 	EXP 	Red_Square: autoDraw = False
75.9034 	EXP 	Blue_Square: autoDraw = False
75.9034 	EXP 	sure: autoDraw = False
75.9034 	EXP 	or_text: autoDraw = False
75.9034 	EXP 	Option_One: autoDraw = False
75.9034 	EXP 	Option_Two: autoDraw = False
75.9034 	EXP 	Risk_Text_Top: autoDraw = False
75.9034 	EXP 	Risk_Text_Bottom: autoDraw = False
75.9034 	EXP 	Ambiguity_Bar: autoDraw = False
75.9034 	EXP 	Red_Square: pos = array([-0.5  ,  0.165])
75.9034 	EXP 	Blue_Square: pos = array([-0.5  , -0.165])
75.9034 	EXP 	sure: pos = array([0.5, 0. ])
75.9034 	EXP 	sure: text = -8
75.9034 	EXP 	Option_One: pos = array([-0.5,  0.4])
75.9034 	EXP 	Option_One: text = -8
75.9034 	EXP 	Option_Two: pos = array([-0.5, -0.4])
75.9034 	EXP 	Option_Two: text = 0
75.9034 	EXP 	Risk_Text_Top: pos = array([-0.5 ,  0.28])
75.9034 	EXP 	Risk_Text_Top: text = 50
75.9034 	EXP 	Risk_Text_Bottom: pos = array([-0.5 , -0.28])
75.9034 	EXP 	Risk_Text_Bottom: text = 50
75.9034 	EXP 	Ambiguity_Bar: pos = array([-0.5,  0. ])
75.9034 	EXP 	Ambiguity_Bar: size = array([0.42 , 0.156])
75.9034 	EXP 	Red_Square: autoDraw = True
75.9034 	EXP 	Blue_Square: autoDraw = True
75.9034 	EXP 	sure: autoDraw = True
75.9034 	EXP 	or_text: autoDraw = True
75.9034 	EXP 	Option_One: autoDraw = True
75.9034 	EXP 	Option_Two: autoDraw = True
